User_ID,Age_Years,Gender,Body_Mass_KG,Height_CM,Steps,Workout_Minutes,Exercise_Type,Avg_Heart_Rate,Intensity_Score,Calories_Burned,Notes,Calories
4027,43.1,Male,67.2,150.3,15331,102,,125,6,2891.7,Morning session,2896.0
4028,42.6,Female,92.2,187.1,17472,62,Yoga,104,1,2461.4,Morning session,2463.0
4029,27.4,Female,86.3,184.8,15241,93,Walking,63,4,2605.4,,2607.0
4030,62.2,Female,47.3,156.7,19934,73,Walking,109,5,2725.1,Good workout,2723.0
4031,36.1,Male,47.8,194.5,12006,81,Walking,147,2,2290.2,Low effort,2287.0
4032,28.6,Female,72.6,162.5,7357,110,Walking,171,1,2418.8,,2423.0
4033,30.7,Male,107.1,150.7,2445,58,Cycling,114,2,1792.5,Evening workout,1794.0
4034,25.1,Female,75.7,163.2,7335,99,Yoga,118,8,2528.8,Morning session,2527.0
4035,57.6,Female,54.7,178.3,19214,71,Cycling,101,10,2945.0,,2944.0
4036,21.1,Female,93.1,152.2,17938,46,HIIT,61,6,2465.0,Evening workout,2462.0
4037,64.3,Male,65.4,173.4,12956,58,Walking,105,10,2535.0,,2538.0
4038,48.3,Male,97.3,150.0,19818,77,Running,61,2,2669.0,,2667.0
4039,45.2,Male,98.8,159.1,7919,42,Walking,109,9,2294.1,Morning session,2292.0
4040,28.3,Male,101.4,162.4,6593,31,Swimming,60,8,1929.5,,1933.0
4041,60.8,Female,64.7,185.5,17586,79,HIIT,72,4,2560.2,,2559.0
4042,18.5,Male,93.1,158.7,8153,42,Swimming,129,10,2324.2,Good workout,2329.0
4043,64.4,Female,51.5,163.5,5542,37,Yoga,81,7,1765.9,Low effort,1769.0
4044,55.2,Male,73.3,185.2,17192,97,Walking,76,3,2682.6,Morning session,2683.0
4045,41.0,Male,92.3,159.7,14403,13,Swimming,118,6,2207.6,Morning session,2205.0
4046,64.3,Female,57.2,189.1,14065,75,Swimming,172,3,2602.4,Low effort,2598.0
4047,48.2,Female,47.4,172.1,10878,86,Swimming,145,10,2718.4,High intensity,2714.0
4048,58.5,Male,46.5,184.5,1828,119,Running,166,3,2190.7,Morning session,2194.0
4049,63.9,Male,60.9,156.7,8170,58,Cycling,129,9,2337.2,Good workout,2340.0
4050,43.2,Female,50.4,191.1,19406,20,Cycling,175,6,2469.3,Morning session,2471.0
4051,22.3,Female,89.1,184.2,10749,44,Running,62,8,2167.6,Low effort,2172.0
4052,37.6,Female,115.4,151.1,14216,48,Walking,169,4,2665.7,,2669.0
4053,58.9,Female,49.8,164.6,12049,19,Walking,129,4,1917.5,Morning session,1914.0
4054,28.4,Female,100.3,158.2,7785,116,Running,140,8,2910.3,Good workout,2907.0
4055,50.6,Male,115.0,166.2,9998,83,Walking,158,7,2850.3,High intensity,2849.0
4056,55.4,Male,76.8,188.6,5655,81,HIIT,108,5,2182.6,High intensity,2185.0
4057,44.4,Male,93.2,167.1,19458,78,HIIT,174,2,2980.4,High intensity,2983.0
4058,51.7,Male,57.9,164.2,7918,32,Running,109,6,1863.3,Evening workout,1867.0
4059,32.4,Female,74.3,167.1,4436,43,Cycling,160,1,1703.0,Evening workout,
4060,49.4,Female,69.0,173.1,5872,41,Swimming,170,7,2144.3,Morning session,2142.0
4061,38.6,Female,104.7,172.1,1360,25,Yoga,94,9,1769.2,Evening workout,1766.0
4062,63.5,Male,103.0,161.4,12909,77,Yoga,82,5,2602.3,,2604.0
4063,22.8,Female,72.3,172.7,5599,63,Cycling,131,5,2039.2,Good workout,2035.0
4064,23.3,Female,102.8,170.9,11168,37,Swimming,66,7,2181.7,Good workout,2182.0
4065,55.4,Male,64.1,175.6,7731,117,Yoga,109,5,2524.9,,2524.0
4066,39.2,Male,78.1,157.2,3077,69,Running,69,10,2037.8,Low effort,2040.0
4067,35.7,,49.7,179.7,14750,87,Cycling,149,4,2598.5,,2598.0
4068,31.8,Female,104.1,183.2,19557,85,Cycling,114,1,2838.8,,2838.0
4069,27.1,Female,87.7,151.7,5691,69,Running,133,6,2248.4,,2246.0
4070,63.4,Male,101.0,154.5,18773,94,HIIT,78,9,3196.5,Good workout,3195.0
4071,30.6,Male,101.8,180.1,4514,89,Swimming,82,4,2157.4,Low effort,2162.0
4072,48.5,Female,119.3,182.2,3919,53,HIIT,154,10,2492.2,Low effort,2490.0
4073,47.2,Male,98.1,153.0,17385,11,HIIT,123,4,2296.5,,2295.0
4074,20.5,Female,89.6,155.5,19317,32,Cycling,92,5,2437.2,Low effort,2439.0
4075,47.0,Male,81.1,172.4,1393,102,HIIT,125,6,2232.3,Good workout,2230.0
4076,23.7,Male,92.7,194.5,14457,55,Cycling,151,3,2480.2,,2483.0
4077,46.2,Male,98.7,168.8,1529,116,Walking,155,9,2703.0,Morning session,2705.0
4078,25.9,Female,92.5,192.4,13211,82,Running,156,1,2524.0,Evening workout,2519.0
4079,61.7,Female,50.7,194.3,7495,63,Cycling,68,6,1942.8,,1946.0
4080,62.2,Male,78.3,157.1,7953,80,HIIT,88,6,2335.1,,2337.0
4081,60.2,Female,107.0,188.6,2713,102,Yoga,138,8,2626.8,,2624.0
4082,61.8,Male,92.3,162.5,1635,117,Swimming,77,5,2266.0,,2267.0
4083,50.8,Male,67.4,150.0,16193,90,Walking,141,9,3019.0,High intensity,3022.0
4084,34.9,Female,57.5,155.4,15633,18,Yoga,177,9,2480.3,,2479.0
4085,28.3,Female,91.9,156.3,10309,79,Cycling,130,2,2341.1,,2338.0
4086,30.1,Female,88.1,176.8,16778,53,Swimming,137,5,2627.9,Low effort,2628.0
4087,28.2,Female,76.5,164.2,8445,93,Cycling,88,7,2406.2,Good workout,2407.0
4088,48.7,Male,70.1,183.1,13415,83,Swimming,173,2,2552.6,Low effort,2555.0
4089,45.0,Female,97.5,172.4,15281,82,Swimming,175,7,3055.4,,3056.0
4090,61.7,Female,58.5,173.4,7602,21,Cycling,142,9,2062.3,Good workout,2058.0
4091,23.3,Male,96.8,164.6,1037,106,Swimming,120,8,2429.4,Morning session,2428.0
4092,58.2,Male,80.6,184.7,10824,41,Cycling,64,10,2256.4,,2261.0
4093,33.5,Male,52.3,153.1,4775,43,Running,164,9,2060.3,,2057.0
4094,21.3,Male,84.5,193.4,11555,92,Yoga,173,4,2746.0,Low effort,2741.0
4095,52.8,Female,66.2,186.1,6120,42,HIIT,168,8,2206.5,Morning session,2204.0
4096,43.3,Female,60.1,166.0,15678,73,Walking,128,9,2762.0,Good workout,2763.0
4097,29.4,Male,104.1,180.6,18425,57,Running,115,10,2990.2,Evening workout,2994.0
4098,28.6,Male,104.0,187.3,5715,25,HIIT,177,2,1895.4,Low effort,1897.0
4099,54.4,Female,54.6,159.3,2394,59,Swimming,111,10,2026.8,Good workout,2028.0
4100,42.1,Female,69.6,176.2,3869,32,HIIT,74,3,1430.1,,1426.0
4101,35.8,Female,75.6,191.1,4676,35,HIIT,149,1,1671.4,,1671.0
4102,36.2,Female,65.2,155.7,4721,118,Yoga,147,1,2283.0,Morning session,2282.0
4103,40.4,Female,77.5,155.1,6690,63,Running,142,10,2418.8,,2423.0
4104,55.2,Male,75.3,164.2,6818,53,HIIT,79,6,2031.2,Evening workout,2029.0
4105,35.5,Male,65.7,153.3,1234,114,HIIT,166,1,2101.1,Low effort,2098.0
4106,43.2,Male,80.8,189.9,4140,46,HIIT,132,5,1912.1,High intensity,1914.0
4107,23.4,Male,109.3,156.8,9638,18,Yoga,176,6,2247.0,Good workout,2248.0
4108,21.3,Female,48.5,194.5,13897,103,HIIT,177,9,2992.2,,2989.0
4109,61.8,Male,112.3,175.0,18383,22,Running,151,6,2752.2,,2753.0
4110,46.7,Female,48.6,180.4,18718,69,Swimming,75,4,2418.3,Good workout,2418.0
4111,51.6,Female,53.3,151.8,9325,115,HIIT,134,1,2403.6,Good workout,2408.0
4112,34.8,Female,74.5,177.6,11624,89,HIIT,157,6,2737.0,High intensity,2741.0
4113,60.9,Female,89.4,191.2,7090,119,Walking,84,7,2686.8,Good workout,2689.0
4114,60.5,Female,48.2,162.2,12377,11,Swimming,163,5,1992.1,,1992.0
4115,33.5,Female,113.1,167.4,18495,104,Swimming,178,6,3403.0,Low effort,3405.0
4116,19.8,Female,67.3,179.3,15870,69,Yoga,116,10,2775.3,Low effort,2776.0
4117,51.8,Male,60.2,160.1,3103,66,Swimming,80,8,1912.1,Evening workout,1915.0
4118,25.1,Female,66.4,162.7,6125,52,Running,64,1,1545.3,High intensity,1541.0
4119,30.2,Male,116.6,173.5,7590,28,Swimming,134,8,2229.8,Low effort,2230.0
4120,59.3,Male,92.6,178.6,11212,20,Cycling,166,2,2138.7,,2138.0
4121,25.2,Female,106.7,154.1,10600,87,Swimming,68,2,2313.1,Evening workout,2316.0
4122,47.3,,104.2,184.4,3921,56,HIIT,70,8,2069.4,Good workout,2069.0
4123,49.7,Male,49.5,168.8,5734,98,Cycling,160,2,2161.0,Evening workout,2161.0
4124,53.9,Male,51.8,162.9,17037,72,Swimming,164,8,2863.1,High intensity,2864.0
4125,64.2,Male,95.4,154.1,1836,16,,124,5,1639.8,Evening workout,1643.0
4126,47.2,Male,109.4,193.0,13094,88,Walking,122,9,3007.8,Evening workout,3012.0
4127,18.3,Female,53.4,163.4,10028,103,Yoga,85,9,2559.5,,2564.0
4128,60.4,Female,89.1,187.0,11749,40,Running,133,8,2473.4,,2473.0
4129,56.4,Female,91.2,171.0,16432,97,HIIT,163,9,3328.6,Good workout,3324.0
4130,34.4,Male,111.4,158.1,12051,64,Walking,78,7,2525.2,High intensity,2525.0
4131,37.7,Female,68.6,189.8,16586,34,Swimming,75,8,2358.7,Low effort,2357.0
4132,41.3,Male,54.5,175.0,6312,81,Yoga,168,6,2283.9,Evening workout,2286.0
4133,39.7,Female,117.3,194.3,4822,39,Cycling,115,9,2183.2,,2185.0
4134,46.7,Male,92.7,154.7,12622,45,,160,2,2339.4,Good workout,2341.0
4135,39.5,Female,79.5,178.6,17099,59,Cycling,173,3,2694.9,Evening workout,2698.0
4136,61.5,Female,98.4,171.4,18188,23,Cycling,164,2,2464.0,High intensity,2463.0
4137,26.9,Male,115.8,152.8,2075,38,Yoga,127,6,1916.1,Morning session,1915.0
4138,54.0,Male,60.3,177.4,15063,36,Yoga,137,3,2178.0,,2180.0
4139,27.0,Male,97.3,187.6,17383,59,Yoga,89,1,2384.5,,2383.0
4140,53.1,Male,84.5,163.0,10605,45,Walking,66,4,1975.7,Evening workout,1976.0
4141,54.6,Male,64.9,163.7,5452,43,Walking,71,5,1709.7,Evening workout,1705.0
4142,45.6,Female,113.9,192.5,19047,30,Yoga,83,4,2488.4,,2492.0
4143,45.1,Male,89.5,160.5,13298,47,Yoga,162,6,2558.6,,2557.0
4144,59.7,Female,50.3,158.5,13368,84,Cycling,166,3,2547.0,Evening workout,2550.0
4145,60.2,Female,113.1,187.8,8428,106,Cycling,81,10,2912.8,,2910.0
4146,38.7,Female,93.8,193.9,19437,88,Yoga,106,6,3064.8,,3069.0
4147,41.5,Female,83.0,155.8,16817,85,Yoga,89,10,2962.0,,2960.0
4148,59.5,Female,46.4,150.5,3420,97,HIIT,119,1,1885.3,,1885.0
4149,57.2,Male,83.8,174.4,19912,59,Yoga,98,6,2797.3,Good workout,2793.0
4150,19.7,Male,65.2,165.9,5317,46,Running,79,8,1827.4,Good workout,1828.0
4151,25.1,Female,84.9,164.4,9412,84,Walking,85,10,2558.5,Evening workout,2561.0
4152,44.6,Female,98.6,183.2,17321,28,Cycling,108,8,2566.9,,2565.0
4153,39.6,Male,56.2,166.3,1227,10,Walking,128,1,1126.2,Evening workout,1124.0
4154,54.2,Male,81.4,152.2,19721,90,Swimming,163,7,3248.1,,3249.0
4155,44.6,Female,82.9,152.4,12456,49,HIIT,101,10,2524.9,High intensity,2520.0
4156,46.5,Male,59.5,186.5,1955,64,Yoga,65,10,1872.7,Low effort,1873.0
4157,20.7,Male,51.4,166.2,18881,89,Walking,112,4,2705.7,,2704.0
4158,61.2,Male,94.7,187.8,10472,35,Swimming,93,6,2152.7,,2149.0
4159,30.9,Female,109.6,150.0,2978,52,HIIT,128,6,2088.3,,2084.0
4160,62.3,Male,111.6,156.2,18913,68,Cycling,69,5,2805.7,Evening workout,2809.0
4161,27.6,Female,88.7,175.2,13675,60,Cycling,87,10,2649.7,Good workout,2647.0
4162,53.4,Female,75.6,188.4,17128,116,Running,62,9,3081.8,Evening workout,3086.0
4163,26.4,Female,87.6,168.7,16668,24,HIIT,136,10,2639.4,Evening workout,2637.0
4164,44.3,Female,92.4,179.5,8445,17,Walking,107,8,2014.5,Low effort,2019.0
4165,51.2,Female,105.4,192.6,5284,103,Cycling,170,6,2726.4,Low effort,2726.0
4166,18.4,Male,119.3,163.9,18585,23,Cycling,125,4,2535.1,Good workout,2531.0
4167,49.1,Female,54.0,162.3,8131,106,Walking,94,4,2296.0,High intensity,2297.0
4168,42.1,Female,73.7,169.1,11614,115,Running,111,9,2893.7,High intensity,2894.0
4169,46.3,Female,92.1,175.8,1759,16,Swimming,173,4,1678.1,Morning session,1674.0
4170,24.1,Male,106.7,176.9,14684,27,,121,7,2427.9,Low effort,2431.0
4171,20.7,Male,57.8,174.7,10680,21,Running,111,6,1893.1,Morning session,1894.0
4172,37.6,Male,88.6,158.3,5371,11,HIIT,175,2,1694.3,Low effort,1694.0
4173,37.9,Male,91.8,190.0,13651,59,Swimming,106,5,2457.2,,2454.0
4174,47.3,Male,108.6,161.6,2665,102,Swimming,113,3,2273.2,Good workout,2269.0
4175,52.8,Male,97.2,159.1,7918,30,Swimming,87,9,2136.1,Evening workout,2140.0
4176,52.4,Male,88.8,155.8,11194,16,Running,160,10,2388.2,,2386.0
4177,56.8,Female,72.9,183.4,12213,100,Running,82,1,2359.2,Good workout,2364.0
4178,44.8,Female,46.8,190.6,16745,21,HIIT,166,10,2532.2,,2534.0
4179,43.7,Male,101.5,168.7,8636,93,Walking,146,4,2597.7,,2600.0
4180,31.3,Female,101.4,155.5,18749,66,Running,94,4,2710.6,High intensity,2712.0
4181,34.4,Female,78.8,151.7,8344,87,Yoga,164,9,2715.2,High intensity,2712.0
4182,35.3,Male,102.6,164.6,4201,83,HIIT,162,1,2202.6,Good workout,2203.0
4183,62.8,Female,96.2,166.3,5752,114,Cycling,178,2,2622.0,Good workout,2624.0
4184,46.4,Female,73.5,165.9,10575,32,HIIT,91,1,1762.2,Morning session,1766.0
4185,37.7,Male,79.1,177.2,11327,39,Swimming,61,1,1739.6,Evening workout,1737.0
4186,44.1,Female,119.0,170.6,16891,67,Cycling,170,1,2789.2,Morning session,2791.0
4187,35.5,Male,92.3,157.5,14029,104,Yoga,167,3,2911.0,,2909.0
4188,21.8,Male,77.4,159.1,7091,61,Swimming,171,4,2160.8,,2160.0
4189,18.0,Female,119.6,159.7,18905,65,HIIT,75,10,3044.9,,3040.0
4190,18.8,Female,117.8,159.4,16866,19,Yoga,75,2,2115.3,Evening workout,2119.0
4191,43.8,Female,53.7,158.5,8521,28,Cycling,110,1,1581.0,High intensity,1578.0
4192,62.5,Male,92.4,177.1,16410,28,Cycling,126,5,2476.7,High intensity,2472.0
4193,37.3,Male,111.0,173.7,19007,117,Yoga,151,6,3480.4,,3478.0
4194,40.8,Male,80.2,168.1,6820,96,Yoga,152,2,2337.5,Good workout,2334.0
4195,27.7,Female,115.4,182.8,12453,68,HIIT,113,3,2479.8,Low effort,2476.0
4196,28.2,Female,88.2,153.6,5696,53,Walking,79,10,2147.4,Low effort,2151.0
4197,58.0,Male,104.3,152.7,2867,114,Yoga,159,3,2530.1,Evening workout,2534.0
4198,58.8,Female,107.2,191.0,16723,68,HIIT,92,2,2638.9,Morning session,2637.0
4199,22.7,Female,49.6,161.3,12817,105,HIIT,145,4,2620.9,High intensity,2620.0
4200,18.4,Male,84.4,167.6,1168,93,Swimming,67,5,1926.5,,1923.0
4201,34.9,Male,63.5,172.7,11213,13,Yoga,179,8,2190.7,,2191.0
4202,39.3,Female,91.6,169.7,16223,106,HIIT,170,6,3204.6,High intensity,3204.0
4203,51.6,Male,109.0,155.4,12452,74,Walking,83,9,2750.5,High intensity,2753.0
4204,62.7,Female,111.3,183.4,9027,22,Walking,112,3,1999.6,,2002.0
4205,58.3,Male,62.8,191.6,17291,76,Yoga,123,10,2960.4,,2962.0
4206,46.5,Male,94.6,151.7,11641,21,HIIT,117,9,2327.7,Evening workout,2326.0
4207,21.4,Male,74.5,179.5,1224,102,Walking,177,4,2237.5,,2234.0
4208,22.6,Female,110.6,158.2,9749,64,HIIT,96,8,2490.6,Low effort,2490.0
4209,28.4,Female,49.8,176.8,7582,70,Yoga,143,10,2353.8,High intensity,2356.0
4210,38.3,Male,86.2,191.5,2573,104,Cycling,71,7,2228.2,Low effort,2227.0
4211,52.0,Male,49.5,183.5,9577,50,Swimming,143,7,2228.8,,2228.0
4212,29.5,Male,94.6,189.8,9712,45,Yoga,143,9,2419.4,High intensity,2418.0
4213,43.1,Female,102.1,173.3,7763,11,Walking,63,10,1967.6,Evening workout,1964.0
4214,36.3,Male,52.5,166.5,13164,31,Cycling,153,2,2014.0,High intensity,2012.0
4215,62.5,Male,75.0,178.0,6217,31,Walking,90,5,1781.7,Morning session,1786.0
4216,24.5,Male,56.8,185.7,17272,50,HIIT,145,3,2421.6,High intensity,2417.0
4217,64.5,Male,65.2,161.9,13734,104,Cycling,138,7,2907.6,Morning session,2903.0
4218,24.4,Female,106.6,180.1,12353,118,HIIT,97,3,2753.3,,2756.0
4219,43.7,Female,77.3,158.7,4501,23,Walking,96,5,1622.6,Morning session,1621.0
4220,57.9,Male,70.5,168.3,14530,102,Yoga,151,5,2927.1,,2928.0
4221,22.2,Female,84.9,166.0,13394,44,Yoga,134,2,2189.2,,2188.0
4222,38.4,Female,109.1,151.1,2499,59,Running,73,1,1717.0,Low effort,1713.0
4223,31.4,Female,103.6,189.5,10669,18,Yoga,134,6,2140.4,Morning session,2144.0
4224,21.1,Male,59.4,154.1,11519,105,Yoga,132,1,2393.8,,2393.0
4225,40.6,Female,45.1,188.3,14239,68,Running,83,9,2474.3,Evening workout,2475.0
4226,59.7,Female,55.0,165.8,19128,65,Cycling,69,10,2772.3,Good workout,2769.0
4227,37.4,Female,99.4,166.9,3039,100,Running,97,5,2281.2,Evening workout,2280.0
4228,32.1,Male,46.5,176.8,9311,19,Swimming,102,1,1484.4,,1481.0
4229,62.7,Male,109.8,156.2,4857,34,Running,164,8,2266.0,Good workout,2267.0
4230,46.3,Female,88.8,157.3,5950,54,Swimming,96,1,1806.7,Good workout,1805.0
4231,25.5,Female,60.6,157.7,16441,106,Walking,101,4,2709.3,Low effort,2713.0
4232,58.2,Male,66.4,172.7,13735,20,Yoga,91,7,2101.8,,2097.0
4233,36.8,Male,62.1,181.1,2743,110,Walking,143,4,2221.0,,2220.0
4234,56.6,Female,91.4,192.2,14283,18,HIIT,73,5,2092.7,High intensity,2090.0
4235,63.3,Female,74.8,167.6,10638,16,HIIT,161,7,2190.8,Morning session,2191.0
4236,45.2,Male,54.8,187.3,4616,80,Running,63,4,1820.5,Low effort,1817.0
4237,63.5,Male,102.8,161.5,16383,43,Walking,83,5,2462.7,Good workout,2463.0
4238,44.8,Female,106.3,164.9,4894,92,Swimming,155,7,2630.9,High intensity,2633.0
4239,21.6,Male,50.8,177.5,19108,29,HIIT,178,1,2230.5,,2229.0
4240,32.5,Female,111.8,187.2,7227,115,Yoga,176,3,2782.3,High intensity,2782.0
4241,52.4,Female,85.0,180.2,11464,98,Yoga,69,1,2324.5,Good workout,2328.0
4242,54.1,Female,87.3,158.7,8847,14,Yoga,177,3,1980.9,,1981.0
4243,18.4,Male,62.7,157.3,5281,102,Walking,166,2,2215.0,Good workout,2219.0
4244,20.6,Female,102.5,168.4,19584,64,Cycling,75,5,2723.3,Morning session,2723.0
4245,64.4,Female,104.1,157.7,3143,100,Yoga,98,10,2611.3,Good workout,2609.0
4246,41.4,Male,71.3,183.8,15780,98,Swimming,155,5,2949.3,,2945.0
4247,44.4,Male,112.7,153.7,4181,110,HIIT,77,10,2679.1,,2683.0
4248,57.3,Female,66.1,180.4,7520,24,Swimming,84,9,1910.2,Low effort,1914.0
4249,53.4,Female,68.3,187.4,14052,57,Cycling,66,8,2418.3,Morning session,2421.0
4250,51.8,Male,84.8,152.8,13271,13,Cycling,115,3,1973.9,Low effort,1974.0
4251,46.7,Male,118.6,184.3,18480,87,Walking,176,1,3113.0,Evening workout,3113.0
4252,41.1,Male,110.1,168.1,13499,90,Walking,106,5,2778.9,Low effort,2783.0
4253,41.9,Female,84.3,192.5,9915,30,Walking,174,3,2101.8,Good workout,2100.0
4254,59.7,Female,50.9,178.5,17122,89,HIIT,141,5,2771.1,Good workout,2772.0
4255,21.2,Female,62.6,159.5,12431,99,Yoga,170,9,2907.9,Morning session,2912.0
4256,20.0,Male,74.2,161.1,7918,18,Swimming,141,1,1619.9,Morning session,1617.0
4257,51.5,Female,65.7,179.5,9148,75,HIIT,62,1,1918.8,Morning session,1914.0
4258,40.8,Male,106.2,179.2,14038,116,Swimming,60,9,3106.9,Evening workout,3103.0
4259,40.2,Female,54.3,167.4,14805,88,Walking,92,3,2430.4,Evening workout,2431.0
4260,62.4,Male,57.7,173.8,8749,44,Walking,130,10,2303.3,,2307.0
4261,22.3,Female,53.3,181.9,3871,97,Walking,133,5,2128.2,Morning session,2127.0
4262,48.2,Female,112.3,158.3,5489,60,Cycling,167,9,2543.8,Morning session,2547.0
4263,58.4,Male,83.8,173.6,5607,111,Swimming,118,5,2544.2,,2546.0
4264,23.1,Male,68.5,175.2,13973,87,Cycling,131,3,2524.6,High intensity,2521.0
4265,54.9,Female,78.5,152.4,13111,110,Yoga,177,9,3231.1,Good workout,3227.0
4266,27.2,Male,105.6,172.9,6834,46,HIIT,91,7,2091.8,Morning session,2092.0
4267,57.9,Male,85.4,160.5,10912,15,Running,146,7,2165.4,Low effort,2169.0
4268,24.1,Female,49.1,159.0,4399,91,HIIT,76,8,2100.3,Low effort,2098.0
4269,56.0,Male,94.0,185.9,19241,95,HIIT,137,5,3176.5,Low effort,3173.0
4270,55.1,Female,48.7,162.7,8604,91,Running,76,2,2032.2,Evening workout,2031.0
4271,38.4,Female,95.3,178.3,11957,60,HIIT,148,9,2719.4,Good workout,2719.0
4272,37.7,Male,96.5,187.5,8731,75,Yoga,80,3,2156.0,Evening workout,2159.0
4273,20.5,Male,83.9,162.9,19780,105,Walking,114,2,2913.0,Low effort,2914.0
4274,39.8,Female,52.3,175.1,16808,26,Walking,65,10,2289.2,Evening workout,2289.0
4275,64.8,Female,89.6,169.1,3261,74,HIIT,143,10,2452.3,,2457.0
4276,21.5,Female,72.6,154.2,12809,18,Yoga,108,5,1970.1,Evening workout,1975.0
4277,45.1,Female,71.7,169.0,18696,22,Walking,143,8,2531.9,High intensity,2529.0
4278,29.8,Female,109.9,163.3,11056,109,Swimming,85,3,2634.4,Evening workout,2636.0
4279,55.4,Female,78.9,194.3,19689,110,Running,91,6,3156.1,,3153.0
4280,53.3,Male,106.7,163.3,1997,67,Running,131,9,2269.0,Morning session,2270.0
4281,64.4,Male,106.8,157.3,16155,39,Walking,168,2,2556.8,Evening workout,2561.0
4282,58.4,Male,82.0,162.8,7353,40,Yoga,171,8,2300.0,Good workout,2297.0
4283,22.8,Female,70.5,173.6,19703,32,Walking,103,10,2673.7,Morning session,2670.0
4284,30.4,Male,68.8,164.7,4207,72,Yoga,118,7,2090.1,Evening workout,2091.0
4285,40.0,Female,83.4,150.9,10275,37,Cycling,88,3,1918.5,Low effort,1921.0
4286,47.3,Female,65.5,171.3,16874,68,Cycling,76,1,2306.0,,2307.0
4287,54.1,Male,91.8,183.1,4086,19,Cycling,77,6,1651.8,,1648.0
4288,42.9,Female,92.5,189.7,16973,98,HIIT,99,2,2759.9,Evening workout,2760.0
4289,44.1,Female,57.8,152.0,18105,109,Swimming,122,3,2872.9,Morning session,2869.0
4290,31.2,Female,47.6,175.9,15870,99,Swimming,141,5,2763.8,Morning session,2764.0
4291,64.1,Female,76.8,163.0,2154,35,Yoga,134,8,1879.1,Good workout,1875.0
4292,53.1,Female,79.8,190.4,17029,118,Cycling,104,2,2936.0,Morning session,2939.0
4293,56.2,Female,63.1,157.1,8167,86,Running,135,6,2389.8,,2390.0
4294,33.8,Male,58.7,165.9,1016,26,Swimming,138,1,1283.0,,1285.0
4295,39.2,Female,92.0,191.0,8097,49,Swimming,149,7,2363.5,,2365.0
4296,38.1,Female,112.5,170.7,14165,77,Yoga,62,4,2552.8,,2548.0
4297,38.7,Female,89.7,159.3,19616,32,Swimming,62,1,2153.3,Morning session,2152.0
4298,25.0,Female,63.7,174.4,12654,44,HIIT,97,9,2316.8,Low effort,2320.0
4299,33.4,Male,108.9,187.8,18830,84,Cycling,158,9,3330.1,,3333.0
4300,48.4,Male,110.6,171.7,17205,85,Yoga,132,3,2951.8,,2947.0
4301,59.7,Female,110.4,153.7,10657,18,Swimming,166,6,2354.8,Morning session,2351.0
4302,27.7,Female,119.0,153.6,12959,88,HIIT,99,7,2848.2,,2847.0
4303,49.3,Female,89.1,179.5,12819,54,Cycling,127,4,2356.1,Evening workout,2355.0
4304,51.7,Male,118.4,151.8,4083,46,Swimming,113,6,2111.6,Good workout,2111.0
4305,26.8,Male,111.2,178.5,10735,78,Swimming,179,9,2969.8,Evening workout,2969.0
4306,34.4,Male,113.8,192.3,7952,28,HIIT,79,10,2155.5,,2159.0
4307,28.7,Male,47.3,185.2,15637,84,Walking,74,6,2502.7,Evening workout,2500.0
4308,49.2,Female,82.9,170.8,10463,82,Walking,152,7,2684.1,Good workout,2685.0
4309,27.2,Male,86.9,170.2,6391,108,HIIT,64,6,2392.5,Low effort,2395.0
4310,39.1,Male,84.1,170.6,15468,36,Running,98,7,2418.5,Evening workout,2416.0
4311,34.5,Female,94.2,153.3,16091,22,Swimming,99,1,2069.1,Morning session,2066.0
4312,21.5,Female,79.1,150.7,15964,66,Running,66,6,2465.1,High intensity,2463.0
4313,64.5,Male,68.6,175.1,9964,69,Walking,131,9,2576.5,Good workout,2580.0
4314,42.9,Male,61.4,151.3,8914,21,Walking,155,3,1846.3,,1848.0
4315,38.5,Male,84.4,158.4,15476,18,Walking,159,6,2368.1,,2371.0
4316,54.5,,118.7,194.2,17866,115,Walking,92,4,3173.2,Morning session,3175.0
4317,55.7,Female,110.8,167.8,8437,101,Walking,177,7,3005.2,,3004.0
4318,18.0,Female,88.1,191.3,12371,86,Swimming,96,7,2600.8,Evening workout,2602.0
4319,42.6,Male,67.5,190.2,10773,93,Swimming,91,9,2625.6,Low effort,2625.0
4320,53.3,Male,50.0,160.3,6203,86,HIIT,102,4,2050.2,Evening workout,2046.0
4321,34.9,Male,110.1,174.8,16430,36,Running,122,8,2711.8,Morning session,2708.0
4322,,Male,65.3,175.0,13462,99,Walking,95,8,2744.9,Good workout,2741.0
4323,41.5,Male,79.2,185.7,10033,72,Walking,157,8,2635.5,,2640.0
4324,19.8,Female,73.6,191.2,19256,102,Walking,108,8,3126.5,Good workout,3129.0
4325,57.1,Female,51.6,184.9,16754,38,Cycling,84,6,2277.2,Low effort,2275.0
4326,32.4,Female,97.4,187.5,4320,31,Cycling,167,8,2093.5,,2097.0
4327,49.7,Male,81.9,152.5,15979,82,Yoga,155,6,2851.6,Low effort,2852.0
4328,56.3,Male,67.3,190.3,3728,97,Walking,125,10,2467.7,,2470.0
